,Date,Title of Resource,Purpose,Description,URL,Summary,0,Substack,#N/A,Inspired By,Content,Created By
FALSE,4-17-26,"Parts, Purposes, Complexities (Younger)",Project Zero,https://www.youtube.com/watch?v=XAL7nMf3Pb4,https://docs.google.com/presentation/d/15GwDK7frVJrg1-C75SMcrMMlo2wpfZ8RbPCuptl_hlg/edit?slide=id.p1#slide=id.p1,"Younger kids notice everything. We just need to give them tools to share it.

Parts, Purposes, Complexities (Younger) does that. Pick a thing. Name the parts. Say what they do. Spot what's tricky!

It's perfect for K through 2 🔧

https://youtu.be/XAL7nMf3Pb4

#EarlyEd #ProjectZero #Teachers",https://app.schoolai.com/dot/spaces/1165fd4f-8b86-498f-aa68-d50661a3ce84,,,,,
FALSE,4-17-26,Creating Space for Learning,Project Zero,https://www.youtube.com/watch?v=D4rKq1oEyUo,https://docs.google.com/presentation/d/1hcb6ExuDKLxvJ7xIzDq-jExIO_obPIK2c_IRbENrxsw/edit?slide=id.p1#slide=id.p1,"Your classroom isn't just a room. It's a message.

The walls, the seats, the quiet corner, the loud one. Every piece tells kids what they can do and who they get to be in your space.

Creating Space for Learning from Project Zero walks you through how to look at your room with fresh eyes 🌱

A small shift can change the whole vibe.

https://youtu.be/D4rKq1oEyUo

#TeacherLife #ClassroomSetup #ProjectZero",https://app.schoolai.com/dot/spaces/3b457e44-90db-4ba1-ae7b-ebfabff2c939,,,,,
FALSE,4-18-26,What Stuck? What's Fuzzy? What's Next?,Instructional Strategies,https://www.youtube.com/watch?v=-HfwbLuCv48,https://docs.google.com/presentation/d/14vdJiJbFJk8O8Nv3ubROwHI6Bj5sRbXg-WWrRvzKFbA/edit?slide=id.p28#slide=id.p28,"Best 3 questions to end any lesson:

What stuck? What's fuzzy? What's next?

Quick exit ticket. Tells you what to reteach and where to go next. Kids get to name their own next step.

Steal it for class 📝
https://youtu.be/-HfwbLuCv48

#Teachers #ExitTicket #Reflection",,,,,,
FALSE,4-18-26,"Colors, Shapes, Lines ",Project Zero,https://www.youtube.com/watch?v=Urp8qbdu6_0,https://docs.google.com/presentation/d/1QTbqcsJEdfB7yi-Ki2xr4XdCJMkXZOC_nTilGR1fDV8/edit?slide=id.p1#slide=id.p1,"Looking at art with students? Slow it down.

The 'Colors, Shapes, Lines' routine asks kids to name what they see before they jump to what it means. It builds focus and stronger class talk.

Use it with paintings, photos, even data charts.

Quick walk-through 🎨
https://youtu.be/Urp8qbdu6_0

#ProjectZero #ArtTeacher #Teachers",https://app.schoolai.com/dot/spaces/f7795637-d33f-49ba-ba59-58f8229f134a,,,,,
FALSE,4-18-26,Vocabulary Frayer Model,Instructional Strategies,https://www.youtube.com/watch?v=gHgaGZNrsRs,https://docs.google.com/presentation/d/1KNvYxeQUd8s6fphk0FZNLgo9ocwIx_m6rcNCJwfu3Vk/edit?slide=id.p7#slide=id.p7,"My vocab game changed the day I tried this.

The Frayer Model gives kids 4 boxes: word, meaning, examples, and what it is NOT. That last box is the trick. It locks the word in.

Use it as a warm-up or a closing task.

See how it works 📒
https://youtu.be/gHgaGZNrsRs

#Teachers #VocabIdeas #FrayerModel",,,,,,
FALSE,4-18-26,Sketchnote Summary,Instructional Strategies,https://www.youtube.com/watch?v=KgX0vpx2WZM,https://docs.google.com/presentation/d/1aEPuQ2DOHh3zZEXqd5q5Qyff8png0V8M92DYdEy82VE/edit?slide=id.p31#slide=id.p31,"Skip the boring summary. Try sketchnotes.

Kids draw quick icons, arrows, and short words to show what they learned. It pulls in art, writing, and review at once.

Bonus: stick figures count.

Watch the demo ✏️
https://youtu.be/KgX0vpx2WZM

#Sketchnoting #Teachers #Strategies",,,,,,
FALSE,4-18-26,Reading Response Journal,Instructional Strategies,https://www.youtube.com/watch?v=t7aB02C4f5A,https://docs.google.com/presentation/d/1HrHUgBudICnghZcy9HF_FUAMp-fHFQfLnE6IAIxW6tk/edit?slide=id.p9#slide=id.p9,"Want kids to dig deeper into their reading? 📓 A Reading Response Journal gives them a steady spot to track thoughts, ask questions, and grow as readers.

It's simple to start and pays off big over time.

So worth adding to your week! #ELA #ReadingResponse #ELATips https://www.youtube.com/watch?v=t7aB02C4f5A",,,,,,
FALSE,4-18-26,Before & After Reflection,Instructional Strategies,https://www.youtube.com/watch?v=w4r9A0d3NGc,https://docs.google.com/presentation/d/1H9N7AXFx1U9abMcycGZZmSik2NI6U0W7RuHkmdYHpF4/edit?slide=id.p30#slide=id.p30,"Want kids to notice their own growth?

A simple Before & After reflection asks: what did you think at the start vs. the end? Same prompt, two answers, side by side.

It shows real change in how they think.

Try it today 🪞
https://youtu.be/w4r9A0d3NGc

#Teachers #Reflection #ClassroomIdeas",,,,,,
FALSE,4-18-26,Does It Fit? ,Project Zero,https://www.youtube.com/watch?v=7ks6xrmCpQA,https://docs.google.com/presentation/d/1lc7cBZV1Px3XhaajzsrqWQsFspCnzj7NeO-r88pg3Jc/edit?slide=id.p1#slide=id.p1,"Want kids to push back on labels and rules?

The 'Does It Fit?' routine asks if a word, idea, or rule really matches a case. They sort, weigh, and explain.

Great for ELA, science, and class debates.

See it in action 🤔
https://youtu.be/7ks6xrmCpQA

#ProjectZero #Teachers #ThinkingRoutines",https://app.schoolai.com/dot/spaces/7b37ed7c-a737-44d0-b07b-ea0047b8a613,,,,,
FALSE,4-20-26,Field Notebook: 3-Min Nature Shifts,Instructional Strategies,https://www.youtube.com/watch?v=7SMSDci3N4s,https://docs.google.com/presentation/d/1cambl0hB2Ln1gr0NnrTRsGwnyQfy_5b2eSCylM0TkiM/edit?usp=sharing,"Need a brain break that really works?

Try a 3-min Field Notebook shift. Send kids out to look, sketch, or jot a quick note about what they see. They come back calm and ready.

It costs nothing and helps with focus, writing, and science skills all at once.

Quick how-to here 🌿
https://youtu.be/7SMSDci3N4s

#Teachers #BrainBreaks #ClassroomIdeas",,,,,,
FALSE,4-20-26,Frayer Model,Instructional Strategies,https://www.youtube.com/watch?v=Y-qYmjxm8yY,https://docs.google.com/presentation/d/1jtkbIExVRfReHjaQ1XjLJ2wydT7_GWIH5KLehySVHFQ/edit?slide=id.p2#slide=id.p2,"Vocab time can feel flat. Here's a fix.

The Frayer Model splits a word into 4 boxes: meaning, traits, examples, and non-examples. Kids fill it in and the word really sticks.

Works for any subject, any grade.

Watch the quick demo 📚
https://youtu.be/Y-qYmjxm8yY

#Teachers #VocabIdeas #FrayerModel",https://app.schoolai.com/dot/spaces/1f6ffed6-a14e-4e0f-a9f7-b47cee89ef09,,,,,
FALSE,4-20-26,Ecosystem Interdependence Web,Instructional Strategies,https://www.youtube.com/watch?v=2EhRwLnbfMg,https://docs.google.com/presentation/d/18tUMGidSr_ILg-02SnZbo8xOSgBdI-yP/edit?slide=id.p2#slide=id.p2,"Want students to see how it all connects?

This web activity has kids draw lines between living and nonliving things to show how each one needs the others. One small change ripples out fast.

Great for science, social studies, even talking about teamwork.

Try the routine 🌎
https://youtu.be/2EhRwLnbfMg

#ScienceTeacher #Teachers #ClassroomIdeas",,,,,,
FALSE,4-20-26,"See / Think / Me / We
",Project Zero,https://www.youtube.com/watch?v=9dOHug1fUbE,https://docs.google.com/presentation/d/1FqTLGNaIkfN7uDD7wkTNyPP3dKxZdkz9/edit?usp=sharing&ouid=109935605042069721060&rtpof=true&sd=true,"What if students saw more than just an image?

The 'See, Think, Me, We' routine moves from what's there, to what it means for them, and out to the wider world.

It works for art, news, history, even science.

Watch a quick walk-through 👀
https://youtu.be/9dOHug1fUbE

#ProjectZero #ThinkingRoutines #Teachers",,,,,,
TRUE,4-21-26,Evidence → Because → Therefore,Instructional Strategies,https://www.youtube.com/watch?v=EIJcDE7QZZI,https://docs.google.com/presentation/d/1MAwOZfhY9hhFFqxOAlYKyBQ9oTpWtCpPnZTqwoWHAb4/edit?slide=id.p1#slide=id.p1,"If your kids drop claims with no proof, this routine is for you!

Evidence → Because → Therefore walks kids through the logic one piece at a time.

They pick a quote, say why it matters, and land a claim.

It's the scaffold that turned my class into a space of real thinking 💡

Watch: https://youtu.be/EIJcDE7QZZI",,,,,,
FALSE,4-22-26,Key details,Instructional Strategies,https://www.youtube.com/watch?v=wHIbABVFwj4,https://docs.google.com/presentation/d/1K1NUcNSbF2wn35DQNml7gItm3piro7kSVCExCj0g1gc/edit?usp=sharing,"Getting kids to spot key details in a text doesn't have to be a slog!

Here's a quick move you can run in any grade, with any book.

Kids learn to mark what matters and explain why.

Save this for your next close read 📖

Watch: https://youtu.be/wHIbABVFwj4",,,,,,
FALSE,4-22-26,Charter It,Instructional Strategies,https://www.youtube.com/watch?v=LFIAh7mwsGI,https://docs.google.com/presentation/d/1liXV3sLNIvxterGPfpgJht2sMJQ7uGJGNd6g7biVle8/edit?usp=sharing,"Have you tried building a class charter with your kids?

It's a quick way to set shared norms so every voice gets heard!

In this short clip, I walk you through how to run it step by step.

Save it for the next time you kick off a unit or group work 💬

Watch: https://youtu.be/LFIAh7mwsGI",,,,,,
FALSE,4-22-26, Identity — Short Stories and Essays,Project Zero,https://www.youtube.com/watch?v=MZGIoDzB0gQ,https://docs.google.com/presentation/d/1Ljcf-xS_XF4GIDbItnevC1uP13P2_zqpuGugfU6EZ-U/edit?slide=id.p1#slide=id.p1,"Kids care way more when they see themselves in a text!

This SchoolAI Space pairs with CKLA short stories and essays, so kids can think about who a character is and who they are.

It's a safe space to think out loud.

Try it as a warm-up or a closing reflection 💬

Watch: https://youtu.be/MZGIoDzB0gQ",,,,,,
FALSE,4-22-26,"Think, Puzzle, Explore",Project Zero,https://www.youtube.com/watch?v=38T7MS_slkA,https://docs.google.com/presentation/d/1LVgHCfj6iMvA3km77EcODHSCQSJUHRmjkA4FiAsU1kY/edit?slide=id.p1#slide=id.p1,"The fastest way to wake up a sleepy lesson?

Think, Puzzle, Explore. Three short prompts. What do you think you know? What puzzles you? How could you explore it?

Kids go from passive to curious in five minutes. 🧩

Watch the routine: https://youtu.be/38T7MS_slkA

#ProjectZero #ThinkingRoutines #TeacherTips",,,,,,
TRUE,4-22-26,Aztec Marketplace Talk,CKLA,https://www.youtube.com/watch?v=wlPf8BJC18w,https://docs.google.com/presentation/d/1gEh6NO8I7wQKd96phNh_ZqNUkfeXjvDuKEuWcno6QOQ/edit?slide=id.p1#slide=id.p1,"Imagine your kids stepping into an Aztec marketplace!

They haggle for jade, trade cocoa, and ask a merchant where his gold came from.

This Space pairs with CKLA and brings history to life.

I love how it nudges kids to ask real questions 🏺

Watch: https://youtu.be/wlPf8BJC18w",https://app.schoolai.com/dot/spaces/f7c143c3-4043-4c86-b537-ea47442d372f,,,,,
TRUE,4-22-26,"I Like, I Wish, What If",D School,https://www.youtube.com/watch?v=cutSwHglO88,https://docs.google.com/presentation/d/1ll3rhdxei8B9l04umOMZtNabkF25ujoqHJ5uVYSmUJQ/edit?slide=id.p1#slide=id.p1,"One of the fastest feedback routines I know is I Like, I Wish, What If!

Kids share what's working, what they hope could shift, and a fresh idea.

It's a gold mine for peer feedback and group work.

Save this one for your next class project 🌟

Watch: https://youtu.be/cutSwHglO88",,,,,,
TRUE,4-22-26,"See, Think, Wonder",Project Zero,https://www.youtube.com/watch?v=X-Z6BZMlg7g,https://docs.google.com/presentation/d/1L8-DI8z0dTukqnq4PKbHRTlPWVM6X19jywk9f-jQBNw/edit?slide=id.p1#slide=id.p1,"See, Think, Wonder is one of my go-to ways to open a lesson!

Show kids an image, video, or text, and they share what they see, what they think, and what they wonder.

It's simple, but it gets every kid leaning in.

Try it tomorrow and watch how the room shifts 👀

Watch: https://youtu.be/X-Z6BZMlg7g",,,,,,
TRUE,4-22-26,Ask & Answer Questions About Key Details,Instructional Strategies,https://www.youtube.com/watch?v=CduOtH866tE,https://docs.google.com/presentation/d/1ckitUZqMCJ05gIki8Joj-YvZLbzf_C1ZENKL5jJYMZM/edit?slide=id.p1#slide=id.p1,"Want your kids to really answer the questions they ask?

There's a simple routine for that!

Ask + Answer About Key Details gets kids to pose a real question, then hunt for the answer in the text.

It builds the kind of reading stamina that sticks 📘

Watch: https://youtu.be/CduOtH866tE",,,,,,
TRUE,4-22-26,Narrator's Lens Lab    ,CKLA,https://www.youtube.com/watch?v=KoCjHLW5_EU,https://docs.google.com/presentation/d/1iIfhuIWBWMG9cgBNn3jhGg7cFI7lAS-g5z6ekBTPSzM/edit?slide=id.p1#slide=id.p1,"What if your kids could talk to the narrator of a story?

The Narrator's Lens Lab lets them chat with a SchoolAI Space about point of view, mood, and choice.

It turns 'read and answer' into 'read and dig in.'

So fun to watch kids push back on the narrator! 💭

Watch: https://youtu.be/KoCjHLW5_EU",https://app.schoolai.com/dot/spaces/f3afbdcd-f78e-4212-b140-2ab9931a0f5c,,,,,
TRUE,4-22-26,Innovators Compass: Lunchroom Waste,Instructional Strategies,https://www.youtube.com/watch?v=TeIiuPP6TJ4,https://docs.google.com/presentation/d/12Be6Udqs849DlKA5gN8OrtcXyRGu_wG277UxePsYCA4/edit?usp=sharing,"Your kids walk into the lunchroom and see trash cans full of food.

What if they could design a fix?

I used the Innovators Compass to turn lunchroom waste into a real student project!

It gives kids a simple path from 'I notice' to 'I have an idea' 🧭

Watch: https://youtu.be/TeIiuPP6TJ4",https://app.schoolai.com/dot/spaces/6925bc8b-7fd3-47f3-9c90-2402dc41e1c5,,,,,
FALSE,4-23-26,Tug for Truth ,Project Zero,https://www.youtube.com/watch?v=OK9M2adE3Uw,https://docs.google.com/presentation/d/1eBF80KSvYgh75oMCVPC3m2hKX8q1GCOhXIPQyuCeMLQ/edit?slide=id.p1#slide=id.p1,"Debate, but make it move.

Tug for Truth turns a tough question into a real tug of war. Kids tug toward the side they agree with as proof stacks up. The room gets loud in the best way.

Your quiet talkers will join in! 💪

Watch how: https://youtu.be/OK9M2adE3Uw

#TeachingTips #ProjectZero #StudentEngagement",,,,,,
FALSE,4-23-26,Plan your own solar system,Instructional Strategies,https://www.youtube.com/watch?v=ZT3cfFuu95M,https://docs.google.com/presentation/d/17spPY5-wzNOYTs1oknYXIffkDx1hHIBOX5E6d86pLAQ/edit?slide=id.p1#slide=id.p1,"Forget reading about space. Let kids design it.

In Plan Your Own Solar System, students build a star system from scratch, name the planets, and decide what life could survive there. Real science. Real fun.

This is the lesson they'll talk about at dinner! 🪐

Take a look: https://youtu.be/ZT3cfFuu95M

#TeachingTips #ScienceClass #STEM",https://app.schoolai.com/dot/spaces/3d20c0f3-324f-4df2-b77d-bcdfc1151355,https://mrshowell24.substack.com/p/7209859c-4a90-4708-9916-1b76b6b3b3fd?postPreview=paid&updated=2026-04-23T15%3A41%3A55.031Z&audience=everyone&free_preview=false&freemail=true,,,,
FALSE,4-23-26,Circle of Viewpoints,Project Zero,https://www.youtube.com/watch?v=ydF1VaD9sjk,https://docs.google.com/presentation/d/1Hqjo3f0po3uccDF5V2wZ0elh2OFiBUkOMX8LXEUxeiM/edit?slide=id.p1#slide=id.p1,"Most class talks go in circles for the wrong reason.

Try Circle of Viewpoints. Pick a topic. Have each student step into a new role and speak from that angle. Suddenly the whole room sees the issue from fresh sides.

It's a thinking routine that sticks! 🔁

See it work: https://youtu.be/ydF1VaD9sjk

#TeachingTips #ProjectZero #CriticalThinking",,,,,,
FALSE,4-23-26,How Might We Questions,D School,https://www.youtube.com/watch?v=GpVIOCJFbDU,https://docs.google.com/presentation/d/1f8fZ9ma9sF0J1uggAOvz3SiVLsdDmQjdoyLMBfni-UU/edit?slide=id.p1#slide=id.p1,"Stop asking students to solve problems.

Start asking them to ask better questions. How Might We is a design thinking move that flips the script. Instead of giving an answer, kids reframe the issue and find paths forward.

This one builds real thinkers! 💡

Watch the routine: https://youtu.be/GpVIOCJFbDU

#TeachingTips #DesignThinking #StudentVoice",,,,,,
FALSE,4-23-26,Echo It Back ,Instructional Strategies,https://www.youtube.com/watch?v=n8kJYuGSJUc,https://docs.google.com/presentation/d/1U4wffx6IyGuBjZdVez94WXbFIPGaCEuHe0CxneOO4zM/edit?slide=id.p2#slide=id.p2,"Want kids to really listen to each other?

Echo It Back is a simple move. Before a student replies in class, they repeat what the last speaker just said. That rule changes everything.

Save this one. You'll use it all year! 👂

See how it works: https://youtu.be/n8kJYuGSJUc

#TeachingTips #ClassroomTalk #Listening",,,,,,
FALSE,4-24-26,Headlines,Project Zero,https://www.youtube.com/watch?v=CNWJ0ivVsew,https://docs.google.com/presentation/d/1B45nhmUTG6mGKIev1pT6WemcGG6nEwUhvmgArA-IJqs/edit?slide=id.p1#slide=id.p1,"Headlines is the routine I steal most often.

Ask kids to write a one-sentence headline for what they just read or saw 📰

You'll see the gap between what they noticed and what they understood. It's gold for revision.

Watch the routine in action: https://youtu.be/CNWJ0ivVsew

Save this one for your next read-aloud!",,,,,,
FALSE,4-24-26,Shakespeare-Decoder,Instructional Strategies,https://www.youtube.com/watch?v=m1Lb05XBvwQ,https://docs.google.com/presentation/d/1iZcF_db4QHn0WADGSauRPEbdwjgXbeTKPaKxMydLYo0/edit?slide=id.p1#slide=id.p1,"Old English doesn't have to feel like a wall.

What if your students could crack Shakespeare like a code? Show the old text and the new side by side, then let kids rewrite scenes in their own words.

The lightbulb moments come fast! 📜

Watch how it works: https://youtu.be/m1Lb05XBvwQ

#TeachingTips #ELA #Shakespeare",https://app.schoolai.com/dot/spaces/4b318f59-9fa8-4ed5-9760-9bd516c7c254,,,,,
FALSE,4-24-26,MY RESCUE LOG,Instructional Strategies,https://www.youtube.com/watch?v=70WYbjgJ36Q,https://docs.google.com/presentation/d/1H2VuG33qsDRThBkIRAxKyJNBcqnDPvOhr0vjm1sfIUk/edit?usp=sharing,"Picture your kids running a rescue mission.

That's the vibe of My Rescue Log. Students pick an animal in trouble, track its case, and write up the rescue plan. Pure focus plus real-world writing.

It's the kind of project they remember! 🐾

Take a peek: https://youtu.be/70WYbjgJ36Q

#TeachingTips #ProjectBasedLearning #ELA",,,,,,
